-8.80288,-9.18393,-9.59938,-10.05409,-10.55388,-11.10579,-11.71839,-12.40222,-13.17040,-14.03950,-15.03066,-16.17134,-17.49781,-19.05902,-20.92248,-23.18392,-25.98335,-29.53323,-34.17014,-40.45467,-49.37295,-62.74029,-83.77538,-115.04956,-137.05378,-115.04956,-83.77538,-62.74029,-49.37295,-40.45467,-34.17014,-29.53323,-25.98335,-23.18392,-20.92248,-19.05902,-17.49781,-16.17134,-15.03066,-14.03950,-13.17040,-12.40222,-11.71839,-11.10579,-10.55388,-10.05409,-9.59938,-9.18393,-8.80288
-8.72764,-9.10543,-9.51733,-9.96815,-10.46368,-11.01087,-11.61823,-12.29621,-13.05784,-13.91951,-14.90219,-16.03312,-17.34826,-18.89612,-20.74366,-22.98577,-25.76127,-29.28081,-33.87809,-40.10891,-48.95096,-62.20405,-83.05936,-114.06623,-135.88238,-114.06623,-83.05936,-62.20405,-48.95096,-40.10891,-33.87809,-29.28081,-25.76127,-22.98577,-20.74366,-18.89612,-17.34826,-16.03312,-14.90219,-13.91951,-13.05784,-12.29621,-11.61823,-11.01087,-10.46368,-9.96815,-9.51733,-9.10543,-8.72764
-8.65240,-9.02694,-9.43529,-9.88222,-10.37347,-10.91595,-11.51807,-12.19021,-12.94527,-13.79951,-14.77373,-15.89490,-17.19870,-18.73323,-20.56483,-22.78761,-25.53919,-29.02839,-33.58604,-39.76314,-48.52897,-61.66781,-82.34333,-113.08290,-134.71098,-113.08290,-82.34333,-61.66781,-48.52897,-39.76314,-33.58604,-29.02839,-25.53919,-22.78761,-20.56483,-18.73323,-17.19870,-15.89490,-14.77373,-13.79951,-12.94527,-12.19021,-11.51807,-10.91595,-10.37347,-9.88222,-9.43529,-9.02694,-8.65240
-8.57716,-8.94844,-9.35324,-9.79629,-10.28327,-10.82103,-11.41792,-12.08421,-12.83270,-13.67952,-14.64526,-15.75669,-17.04915,-18.57033,-20.38601,-22.58946,-25.31711,-28.77597,-33.29398,-39.41738,-48.10698,-61.13156,-81.62730,-112.09957,-133.53958,-112.09957,-81.62730,-61.13156,-48.10698,-39.41738,-33.29398,-28.77597,-25.31711,-22.58946,-20.38601,-18.57033,-17.04915,-15.75669,-14.64526,-13.67952,-12.83270,-12.08421,-11.41792,-10.82103,-10.28327,-9.79629,-9.35324,-8.94844,-8.57716
-8.50193,-8.86995,-9.27119,-9.71036,-10.19306,-10.72611,-11.31776,-11.97821,-12.72013,-13.55952,-14.51679,-15.61847,-16.89960,-18.40743,-20.20718,-22.39131,-25.09503,-28.52354,-33.00193,-39.07161,-47.68498,-60.59532,-80.91127,-111.11624,-132.36818,-111.11624,-80.91127,-60.59532,-47.68498,-39.07161,-33.00193,-28.52354,-25.09503,-22.39131,-20.20718,-18.40743,-16.89960,-15.61847,-14.51679,-13.55952,-12.72013,-11.97821,-11.31776,-10.72611,-10.19306,-9.71036,-9.27119,-8.86995,-8.50193
-8.42669,-8.79145,-9.18915,-9.62442,-10.10286,-10.63118,-11.21760,-11.87221,-12.60757,-13.43952,-14.38832,-15.48025,-16.75004,-18.24453,-20.02836,-22.19315,-24.87295,-28.27112,-32.70988,-38.72584,-47.26299,-60.05908,-80.19524,-110.13291,-131.19678,-110.13291,-80.19524,-60.05908,-47.26299,-38.72584,-32.70988,-28.27112,-24.87295,-22.19315,-20.02836,-18.24453,-16.75004,-15.48025,-14.38832,-13.43952,-12.60757,-11.87221,-11.21760,-10.63118,-10.10286,-9.62442,-9.18915,-8.79145,-8.42669
-8.35145,-8.71296,-9.10710,-9.53849,-10.01266,-10.53626,-11.11744,-11.76620,-12.49500,-13.31953,-14.25986,-15.34204,-16.60049,-18.08163,-19.84953,-21.99500,-24.65087,-28.01870,-32.41783,-38.38008,-46.84100,-59.52284,-79.47921,-109.14958,-130.02538,-109.14958,-79.47921,-59.52284,-46.84100,-38.38008,-32.41783,-28.01870,-24.65087,-21.99500,-19.84953,-18.08163,-16.60049,-15.34204,-14.25986,-13.31953,-12.49500,-11.76620,-11.11744,-10.53626,-10.01266,-9.53849,-9.10710,-8.71296,-8.35145
-8.27621,-8.63446,-9.02506,-9.45256,-9.92245,-10.44134,-11.01729,-11.66020,-12.38243,-13.19953,-14.13139,-15.20382,-16.45094,-17.91874,-19.67071,-21.79685,-24.42879,-27.76628,-32.12577,-38.03431,-46.41901,-58.98660,-78.76318,-108.16625,-128.85398,-108.16625,-78.76318,-58.98660,-46.41901,-38.03431,-32.12577,-27.76628,-24.42879,-21.79685,-19.67071,-17.91874,-16.45094,-15.20382,-14.13139,-13.19953,-12.38243,-11.66020,-11.01729,-10.44134,-9.92245,-9.45256,-9.02506,-8.63446,-8.27621
-8.20097,-8.55597,-8.94301,-9.36663,-9.83225,-10.34642,-10.91713,-11.55420,-12.26986,-13.07954,-14.00292,-15.06560,-16.30138,-17.75584,-19.49188,-21.59869,-24.20671,-27.51386,-31.83372,-37.68854,-45.99702,-58.45035,-78.04715,-107.18292,-127.68258,-107.18292,-78.04715,-58.45035,-45.99702,-37.68854,-31.83372,-27.51386,-24.20671,-21.59869,-19.49188,-17.75584,-16.30138,-15.06560,-14.00292,-13.07954,-12.26986,-11.55420,-10.91713,-10.34642,-9.83225,-9.36663,-8.94301,-8.55597,-8.20097
-8.12573,-8.47747,-8.86096,-9.28070,-9.74204,-10.25150,-10.81697,-11.44820,-12.15730,-12.95954,-13.87446,-14.92739,-16.15183,-17.59294,-19.31306,-21.40054,-23.98463,-27.26144,-31.54167,-37.34278,-45.57503,-57.91411,-77.33112,-106.19959,-126.51118,-106.19959,-77.33112,-57.91411,-45.57503,-37.34278,-31.54167,-27.26144,-23.98463,-21.40054,-19.31306,-17.59294,-16.15183,-14.92739,-13.87446,-12.95954,-12.15730,-11.44820,-10.81697,-10.25150,-9.74204,-9.28070,-8.86096,-8.47747,-8.12573
